InvoiceNo,InvoiceDate,ProductNo,Quantity,Unit,ProductName,PackSize,ChemicalName
848,20/4/2015,753,2,tube,Betnovate N,tube,"Betamethasone, Neomycin"
848,20/4/2015,487,50,cap,Tung Hai Fish Oil ,500 cap * pack,Fish Oil
848,20/4/2015,572,1,stp,Marvelon 28,stp,levonorgestrel
848,20/4/2015,474,1,tube,Skineal,10 tube * pack,Ketoconazole
848,20/4/2015,766,1,stp,Carvedi Denk 6.25,10 tab * 3 stp * box,Carvedilol
848,20/4/2015,766,4,stp,Carvedi Denk 6.25,10 tab * 3 stp * box,Carvedilol
848,20/4/2015,369,2,sac,ORS MPF Blue,50 sac * box,ORS
848,20/4/2015,689,5,stp,Cardenol 40,10 tab * stp,propranolol
848,20/4/2015,91,5,stp,Enam 5,10 tab * 10 stp * box,Enalapril 
848,20/4/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
848,20/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
848,20/4/2015,432,1,bot,?????????? ?????????????,12 bot * dz,Myanmar Digestive
848,20/4/2015,320,1,bot,SawPalmetto,60 tab * bot,Saw Palmetto berries
848,20/4/2015,395,6,bot,????????????? ?????????????????,10 bot * pack,Myanmar Cough Medicine
848,20/4/2015,394,5,bot,????????????? ?????????????????????,10 bot * pack,Myanmar Cough Medicine
848,20/4/2015,398,1,bot,????????? ???????????? ???,12 bot * dz,Myanmar Luxative
848,20/4/2015,348,9,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
848,20/4/2015,348,21,cap,Mega 3 300's,300 cap * bot,Omega 3 Fish Oil
848,20/4/2015,63,1,stp,Revicon Max,10 cap * 10 stp * box,Multivitamins and Minerals
848,20/4/2015,548,5,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
848,20/4/2015,397,1,bot,????????? ??????,12 bot * dz,Myanmar Digestive
848,20/4/2015,426,1,sac,????? ?????????,12 sac * dz,Myanmar Hipertension
856,21/4/2015,602,2,amp,Buscopan inj,10 amp * box,Hyoscine Butylbromide
856,21/4/2015,602,4,amp,Buscopan inj,10 amp * box,Hyoscine Butylbromide
856,21/4/2015,624,1,stp,Bisolvin China inj,10 amp * stp,Bromhexine
856,21/4/2015,679,1,box,Gentamycin Inj(Zedi),10 amp * box,Gentamycin
856,21/4/2015,548,6,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
856,21/4/2015,548,8,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
856,21/4/2015,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
856,21/4/2015,152,6,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
856,21/4/2015,155,6,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
859,21/4/2015,713,1,stp,ZiQ 10,10 tab * stp,Co-Enzyme Q 10
859,21/4/2015,832,1,stp,Udihep Forte,10 tab * 5 stp * box,Ursodeoxychloic Acid
859,21/4/2015,109,1,stp,Vastarel Mr,30 tab * 2 stp * box,Trimetazidine Hydrochloride
859,21/4/2015,136,1,stp,Furo denk 40,10 tab * 10 stp * box,Furosemide
859,21/4/2015,351,1,bot,Avolac 100ml,bot,Lactulose
854,21/4/2015,370,4,sac,ORS MPF Green,50 sac * box,ORS
854,21/4/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
854,21/4/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
854,21/4/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
854,21/4/2015,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
854,21/4/2015,351,2,bot,Avolac 100ml,bot,Lactulose
854,21/4/2015,252,2,stp,Noxa 20,10 cap * 12 stp * box,Piroxicam
854,21/4/2015,592,2,sac,Generlog,50 sac * box,gel
854,21/4/2015,753,1,tube,Betnovate N,tube,"Betamethasone, Neomycin"
854,21/4/2015,159,1,stp,Methycobal,10 tab * 3 stp * box,Mecobalamin
854,21/4/2015,629,2,amp,Multivita inj,5 amp * stp,Multivitamins
854,21/4/2015,765,2,stp,Loratidine Amlorat,10 tab * 10 stp * box,Loratadine
854,21/4/2015,189,2,stp,Azith 250,10 tab * 10 stp * box,Azithromycin
854,21/4/2015,548,2,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
854,21/4/2015,152,2,stp,Betex,10 tab * 25 stp * box,"B1, B6, B12"
854,21/4/2015,529,2,pcs,PaiPlast,100 pcs * box,Plaster
854,21/4/2015,636,1,roll,Cotton Roll Diamond,roll,Cotton
854,21/4/2015,705,6,roll,tape 1.25cm,24 roll * box,tape
854,21/4/2015,501,1,bot,Benalix,bot,Cough Syrup
854,21/4/2015,264,5,stp,Tiffy,4 tab * 25 stp * box,Paracetamol
854,21/4/2015,359,4,pcs,Shudi Plaster,10 pcs * box,Plaster
854,21/4/2015,592,2,sac,Generlog,50 sac * box,gel
854,21/4/2015,592,2,sac,Generlog,50 sac * box,gel
854,21/4/2015,2,8,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
854,21/4/2015,447,2,sac,???????? ????,12 sac * pack,Myanmar anti-Inflammatory
854,21/4/2015,311,2,sac,Konimag,30 sac * box,Aluminium Hydroxide
854,21/4/2015,311,1,sac,Konimag,30 sac * box,Aluminium Hydroxide
854,21/4/2015,139,1,stp,Diamicron mr 30,30 tab * 2 stp * box,Gliclazide
854,21/4/2015,333,1,stp,Dhatrin,10 tab * stp,Septrin
854,21/4/2015,170,20,tab,Ribovit,100 tab * bot,Riboflavin
854,21/4/2015,743,40,tab,Cevit Ygn,100 tab * bot,ascorbic acid
854,21/4/2015,271,1,stp,Mirax M,10 tab * stp,Domperidone
854,21/4/2015,548,1,stp,Vertinil,10 tab * 20 stp * box,Cinnarizine
854,21/4/2015,260,1,stp,Lensen Tab,10 tab * 10 stp * box,Paracetamol
854,21/4/2015,416,1,bot,??????????? ????????????,12 bot * dz,Myanmar Diabetics
854,21/4/2015,154,2,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
854,21/4/2015,71,1,stp,Gemron Gold,10 tab * 9 stp * box,Multivitamins and Minerals
854,21/4/2015,660,1,stp,Aspilets 20's,20 tab * 25 stp * box,Aspirin 80mg
854,21/4/2015,60,3,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
854,21/4/2015,2,5,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
854,21/4/2015,213,2,tab,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
854,21/4/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
854,21/4/2015,531,10,tab,Enpott,500 tab * bot,Potassium chloride 500mg
854,21/4/2015,107,1,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
854,21/4/2015,655,2,pcs,Wound Plast,100 pcs * box,Plaster
854,21/4/2015,137,1,stp,Moduretic ????,10 tab * 10 stp * box,Amiloride Hydrochloride and Hydrochlorothiazide
854,21/4/2015,245,2,stp,Umeran 50,10 tab * 10 stp * box,Diclfenac 
854,21/4/2015,354,20,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
854,21/4/2015,636,1,roll,Cotton Roll Diamond,roll,Cotton
854,21/4/2015,148,2,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
854,21/4/2015,472,1,tube,Gentalene C ,12 tube * box,"Betamethasone Dipropionate, Gentamycin, Clotrimoxazole"
854,21/4/2015,433,1,bot,???????? ????????????? ??????????,10 bot * pack,Myanmar Hypertension
854,21/4/2015,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
854,21/4/2015,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
854,21/4/2015,149,1,stp,Metformin denk 850,15 tab * 8 stp * box,Metformin 
854,21/4/2015,781,1,stp,Ucetam 400,10 tab * 10 stp * box,Piracetam
854,21/4/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
854,21/4/2015,402,5,sac,????????? ???????,12 sac * pack,Myanmar anti-Inflammatory
854,21/4/2015,220,1,tab,Vicks,105 tab * bot,Cough Tablet
854,21/4/2015,281,1,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
855,21/4/2015,641,1,box,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
855,21/4/2015,232,2,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
857,21/4/2015,746,2,stp,Cipzy 500,10 tab * 10 stp * box,Ciprofloxacin
857,21/4/2015,306,3,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
857,21/4/2015,751,2,box,Azines 500,3 tab * box,Azithromycin
857,21/4/2015,607,10,amp,Nuramin Forte inj,25 amp * box,B Complex
857,21/4/2015,790,2,box,S2 IV (Pai),5 amp * box,Aminoacids
857,21/4/2015,530,1,bot,S2 Drip (Pai) ,bot,Drip
857,21/4/2015,629,1,stp,Multivita inj,5 amp * stp,Multivitamins
857,21/4/2015,609,1,stp,Polybion inj,10 amp * 10 stp * box,B Complex
857,21/4/2015,826,1,box,Clofenac inj,10 amp * box,diclofenac 75mg
857,21/4/2015,174,3,stp,Zosec,10 cap * 10 stp * box,Omeprazole
857,21/4/2015,738,2,box,Hydrocortisone (FBC) inj,10 amp * box,Hydrocortisone
857,21/4/2015,616,2,box,Gentamycin Inj(FBC),10 amp * box,Gentamycin
857,21/4/2015,623,2,stp,Analgin inj,10 amp * stp,Analgin
857,21/4/2015,621,1,stp,Umetac inj,10 amp * stp,Ranitidine
857,21/4/2015,182,3,stp,Umetac 150,10 tab * 10 stp * box,Ranitidine
857,21/4/2015,618,2,Vial,Hydrocort (Belco) inj,10 Vial * box,Hydrocortisone
857,21/4/2015,604,1,bot,Depo M,bot,Depo
857,21/4/2015,598,2,box,25% Glucose Zedi,5 amp * box,Glucose inj
857,21/4/2015,806,1,box,Neurocetam inj,4 amp * box,Piracetam
857,21/4/2015,614,1,box,Cevit Inj (China),10 amp * box,Cevit 500mg
857,21/4/2015,185,2,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
857,21/4/2015,600,2,box,b12 inj (FBC),10 amp * box,b12
857,21/4/2015,599,3,box,b6 inj (FBC),10 amp * box,b6
857,21/4/2015,25,1,box,ccb 5,10 tab * 5 stp * box,Amlodipine
857,21/4/2015,1,1,stp,EVE,10 cap * 3 stp * box,Evening Primrose Oil
857,21/4/2015,611,10,amp,b12 inj (Thai),100 amp * box,b12
857,21/4/2015,612,10,amp,b6 inj (Thai),100 amp * box,b6
857,21/4/2015,761,10,stp,Neurobion Red (Grabon),10 tab * 50 stp * box,"B1, B6, B12"
857,21/4/2015,324,10,pcs,20 cc (JY) Syringe,50 pcs * box,Syringe
857,21/4/2015,798,10,pcs,Butterfly Needle Kenxin,100 pcs * box,Butterfly Needle
857,21/4/2015,750,8,stp,Plone-5,10 tab * 10 stp * box,Prednisolone
857,21/4/2015,802,3,pcs,Dripset Tary,30 pcs * pack,Dripset
857,21/4/2015,325,10,pcs,5 cc (JY) Syringe,100 pcs * box,Syringe
857,21/4/2015,514,1,bot,V.Rohto,bot,Eye Drop
857,21/4/2015,171,1,bot,Sodamint bpi,100 tab * bot,Sodamint
857,21/4/2015,697,1,bot,Metro Pol,100 tab * bot,Metronidazole
857,21/4/2015,199,2,stp,PadCaf,10 cap * 10 stp * box,Chloramphenicol 250
857,21/4/2015,647,1,bot,DS Claris,bot,DS
857,21/4/2015,649,1,bot,RL Claris,bot,RL
857,21/4/2015,255,1,box,Diclo-M,10 tab * 20 stp * box,Paracetamol and Diclofenac
857,21/4/2015,714,2,stp,PadVimin,10 cap * 3 stp * box,Multivitamins and Minerals
857,21/4/2015,272,1,stp,Stemetil tab,20 tab * stp,Prochlorperazine
857,21/4/2015,266,1,stp,Stugeron,10 tab * 25 stp * box,Cinnarizine
857,21/4/2015,115,1,bot,Calcivita Forte,30 cap * bot,Calcium with Vitamin D3
858,21/4/2015,273,5,stp,Belax ,10 tab * 10 stp * box,Bisacodyl
858,21/4/2015,831,10,amp,Tothema,20 amp * box,"Iron, Magnese, Copper"
860,22/4/2015,86,2,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
860,22/4/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
860,22/4/2015,305,6,stp,Air X,10 tab * 50 stp * box,semithicone
860,22/4/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
860,22/4/2015,739,1,stp,Dimenhydrinate (Medicine Supply),10 tab * stp,Dimenhydrinate
860,22/4/2015,3,1,stp,Eposoft,10 cap * 3 stp * box,Evening Primrose Oil
860,22/4/2015,500,1,bot,Woods' Antihistamine,bot,Cough Syrup
860,22/4/2015,94,10,stp,Inpanol 10,10 tab * stp,propranolol
860,22/4/2015,101,3,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
860,22/4/2015,100,1,stp,Repace H,10 tab * 10 stp * box,"losartan Potassium, Hydrochlorothiazide"
860,22/4/2015,126,1,stp,Aztor 10,10 tab * 5 stp * box,Atorvastatin
860,22/4/2015,308,10,tab,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
860,22/4/2015,430,1,bot,??????????? ?????????,12 bot * dz,Myanmar Heart Supplement
860,22/4/2015,304,2,stp,Allercet,10 tab * 10 stp * box,Cetrizine
860,22/4/2015,73,2,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
860,22/4/2015,229,2,box,Metro-250(Umedica),10 tab * 10 stp * box,Metronidazole
860,22/4/2015,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
860,22/4/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
860,22/4/2015,306,1,stp,Digene,12 tab * 90 stp * box,Aluminium Hydroxide
860,22/4/2015,57,10,tab,Enervon-C 100's,100 tab * bot,B complex with C
860,22/4/2015,307,1,stp,Siloxogene,10 tab * 30 stp * box,Aluminium Hydroxide
860,22/4/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
860,22/4/2015,398,1,bot,????????? ???????????? ???,12 bot * dz,Myanmar Luxative
860,22/4/2015,162,1,bot,Cevit Pol,100 tab * bot,ascorbic acid
860,22/4/2015,733,2,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
861,22/4/2015,236,2,stp,Brumox 500,10 cap * 10 stp * box,Amoxicillin
861,22/4/2015,281,2,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
861,22/4/2015,355,2,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
863,22/4/2015,171,1,bot,Sodamint bpi,100 tab * bot,Sodamint
863,22/4/2015,361,1,stp,Oramol,10 tab * 10 stp * box,Paracetamol
863,22/4/2015,20,1,stp,iiCare,10 cap * 3 stp * box,Eye 
863,22/4/2015,86,1,stp,Cardivas 12.5,10 tab * 10 stp * box,Carvedilol
863,22/4/2015,111,1,stp,Clopilet,10 tab * 3 stp * box,Clopidogrel
863,22/4/2015,75,20,tab,Centrum Silver,285 tab * bot,Multivitamins and Minerals
864,22/4/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
864,22/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
864,22/4/2015,68,1,stp,Ginsomin,10 tab * 3 stp * box,Multivitamins and Minerals
864,22/4/2015,684,1,box,Diane 35,21 tab * box,cyproterone
864,22/4/2015,560,1,tube,Unison,tube,Chloramphenicol 250
864,22/4/2015,194,2,stp,Pen V 500000 IU,6 tab * 10 stp * box,Pencillin V
864,22/4/2015,453,2,bot,??????????? ????????????(??????),12 bot * dz,Myanmar anti-Inflammatory
864,22/4/2015,166,1,bot,Folic Acid bpi,100 tab * bot,folic Acid
864,22/4/2015,256,1,stp,Alaxan Tab,10 tab * 10 stp * box,Ibuprofen and Paracetamol
864,22/4/2015,16,1,stp,Nutrivita ,10 cap * 5 stp * box,Multivitamins and Minerals
864,22/4/2015,529,2,pcs,PaiPlast,100 pcs * box,Plaster
864,22/4/2015,572,2,stp,Marvelon 28,stp,levonorgestrel
864,22/4/2015,166,1,bot,Folic Acid bpi,100 tab * bot,folic Acid
864,22/4/2015,582,1,Strip,Besure Strip,50 Strip * box,Strip
864,22/4/2015,583,1,Kit,Besure Test Kit,40 Kit * box,Test Kit
864,22/4/2015,266,5,tab,Stugeron,10 tab * 25 stp * box,Cinnarizine
864,22/4/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
864,22/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
864,22/4/2015,303,1,tab,Zyncet,10 tab * 20 stp * box,Cetrizine
864,22/4/2015,419,1,sac,???????? ?????????????????,12 sac * pack,Myanmar Analgesic
864,22/4/2015,445,1,bot,?????????,12 bot * dz,Myanmar Balm
864,22/4/2015,174,1,stp,Zosec,10 cap * 10 stp * box,Omeprazole
864,22/4/2015,659,2,box,bWellWoman,15 cap * 2 stp * box,Multivitamins and Minerals
864,22/4/2015,733,2,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
864,22/4/2015,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
864,22/4/2015,173,1,stp,Omez,10 cap * 10 stp * box,Omeprazole
864,22/4/2015,305,1,stp,Air X,10 tab * 50 stp * box,semithicone
864,22/4/2015,2,1,sac,Royal D,50 sac * 20 box * 2ndBox,Electrolyte Beverage
864,22/4/2015,419,2,sac,???????? ?????????????????,12 sac * pack,Myanmar Analgesic
864,22/4/2015,629,3,amp,Multivita inj,5 amp * stp,Multivitamins
864,22/4/2015,655,10,pcs,Wound Plast,100 pcs * box,Plaster
864,22/4/2015,362,1,bot,Spirit 100ml Plastic bot mpf,60 bot * box,Spirit
864,22/4/2015,138,1,stp,Natrilix SR,10 tab * 3 stp * box,Indapamide 1.5
864,22/4/2015,166,1,bot,Folic Acid bpi,100 tab * bot,folic Acid
864,22/4/2015,743,1,bot,Cevit Ygn,100 tab * bot,ascorbic acid
864,22/4/2015,583,1,Kit,Besure Test Kit,40 Kit * box,Test Kit
864,22/4/2015,592,1,sac,Generlog,50 sac * box,gel
864,22/4/2015,304,1,stp,Allercet,10 tab * 10 stp * box,Cetrizine
864,22/4/2015,266,5,tab,Stugeron,10 tab * 25 stp * box,Cinnarizine
864,22/4/2015,232,1,stp,Flumox Cap,10 cap * 10 stp * box,Amoxicillin and Flucloxacillin
864,22/4/2015,549,1,sac,Mybacin Pack,70 sac * pack,Lozenges
864,22/4/2015,400,2,sac,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
864,22/4/2015,73,3,stp,Oramin F,5 cap * 6 stp * box,Multivitamins and Minerals
864,22/4/2015,4,1,stp,Enat 400,10 cap * 3 stp * box,Vitamin E
864,22/4/2015,340,1,bot,Tiffy Syp,bot,Paracetamol
866,22/4/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
866,22/4/2015,127,1,stp,Rozavel 5,10 tab * 5 stp * box,Rosuvastatin
866,22/4/2015,74,1,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
866,22/4/2015,830,1,stp,Aspilet (Zedi),20 tab * 25 stp * box,Aspirin 80mg
866,22/4/2015,148,1,stp,Metformin denk 500,10 tab * 10 stp * box,Metformin 
866,22/4/2015,155,1,stp,Vit B Denk,10 tab * 10 stp * box,"B1, B6"
866,22/4/2015,22,1,stp,Amlosun 5,10 tab * 10 stp * box,Amlodipine
866,22/4/2015,353,1,pcs,3m Plaster Transparent,100 pcs * box,Plaster
867,22/4/2015,492,1,bot,Chericof Sus,bot,Cough Syrup
867,22/4/2015,261,1,stp,Biogesic Tab,10 tab * 50 stp * box,Paracetamol
867,22/4/2015,543,30,tab,Cevit Masa,1000 tab * bot,Cevit Sweet
869,22/4/2015,127,1,stp,Rozavel 5,10 tab * 5 stp * box,Rosuvastatin
869,22/4/2015,30,2,stp,Nifedi-Denk 20 Retard,10 tab * 10 stp * box,Nifedipine
869,22/4/2015,82,2,stp,Atenolol Denk,10 tab * 10 stp * box,Atenolol
869,22/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
862,22/4/2015,101,5,stp,Repace 50,10 tab * 10 stp * box,Losartan Potassium
862,22/4/2015,84,6,stp,Cardivas 3.125,10 tab * 3 stp * box,Carvedilol
862,22/4/2015,114,12,stp,Arthrostop,10 tab * 6 stp * box,Glucosamine
862,22/4/2015,308,1,stp,Kremil S,20 tab * 5 stp * box,Aluminium Hydroxide
862,22/4/2015,259,2,stp,Paracap,10 tab * 10 stp * box,Paracetamol
865,22/4/2015,714,2,stp,PadVimin,10 cap * 3 stp * box,Multivitamins and Minerals
865,22/4/2015,157,1,stp,Princi-B Fort,10 tab * 30 stp * box,"B1, B6, B12"
865,22/4/2015,761,5,stp,Neurobion Red (Grabon),10 tab * 50 stp * box,"B1, B6, B12"
865,22/4/2015,634,2,pcs,Alcohol Pad Kenxin,100 pcs * box,Pad
868,22/4/2015,132,1,stp,Zumafib,10 tab * 3 stp * box,fenofibrate 300 mg
868,22/4/2015,115,1,bot,Calcivita Forte,30 cap * bot,Calcium with Vitamin D3
876,23/4/2015,26,1,box,Amlong 5,10 tab * 3 stp * box,Amlodipine
876,23/4/2015,285,1,box,Zyloric ,10 tab * 5 stp * box,Allopurinol
876,23/4/2015,285,4,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
870,23/4/2015,355,1,stp,Strepsil Cool,6 tab * 4 stp * box,Lozenges
870,23/4/2015,427,1,bot,?????????? ????????,12 bot * dz,Myanmar Balm
870,23/4/2015,835,1,pcs,Jasmine Inhaler,12 pcs * dz,Inhaler
870,23/4/2015,185,1,stp,Enzyplex,4 tab * 25 stp * box,Digestive Enzyme
870,23/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
870,23/4/2015,107,1,stp,Carvidon mr 35,10 tab * 10 stp * box,Trimetazidine Hydrochloride
870,23/4/2015,807,1,stp,Tamlosin ,10 tab * 2 stp * box,Tamsulosin Hydrochloride
870,23/4/2015,657,1,stp,Finast,10 tab * stp,finesteride
870,23/4/2015,294,1,stp,Duragesic ,10 tab * 10 stp * box,Orphenadrine and Paracetamol
870,23/4/2015,57,1,tab,Enervon-C 100's,100 tab * bot,B complex with C
870,23/4/2015,220,2,tab,Vicks,105 tab * bot,Cough Tablet
870,23/4/2015,213,1,stp,Decolgen Forte,10 tab * 10 stp * box,Acetaminophen
870,23/4/2015,594,2,stp,Zecuf Herbal,4 tab * 5 stp * box,Lozenges
870,23/4/2015,309,1,stp,Kremil S pink,4 tab * 25 stp * box,Aluminium Hydroxide and Simethicone
870,23/4/2015,685,1,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
870,23/4/2015,555,1,stp,Ferofort,10 cap * 10 stp * box,Multivitamins and Minerals
870,23/4/2015,72,1,stp,Hagin,5 cap * 12 stp * box,Multivitamins and Minerals
870,23/4/2015,154,1,stp,Neurobion Blue,10 tab * 10 stp * box,"B1, B6, B12"
870,23/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
870,23/4/2015,74,2,stp,Oramin G,5 cap * 6 stp * box,Multivitamins and Minerals
870,23/4/2015,122,1,stp,Ferrovit,10 cap * 5 stp * box,Ferrous Fumarate
870,23/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
870,23/4/2015,285,1,stp,Zyloric ,10 tab * 5 stp * box,Allopurinol
870,23/4/2015,241,1,stp,Diclo-Denk 50,10 tab * 10 stp * box,Diclfenac 
870,23/4/2015,288,1,stp,Dexamethasone Zedi,10 tab * 10 stp * box,Dexamethasone
870,23/4/2015,135,2,stp,Hypen SR,10 tab * 2 stp * box,Indapamide 1.5
870,23/4/2015,494,1,bot,Zedex,bot,Cough Syrup
870,23/4/2015,358,1,stp,Chericof Loz,4 tab * 5 stp * box,Lozenges
870,23/4/2015,641,2,stp,Allopurinol bpi strip,10 tab * 10 stp * box,Allopurinol
870,23/4/2015,173,2,stp,Omez,10 cap * 10 stp * box,Omeprazole
870,23/4/2015,359,1,pcs,Shudi Plaster,10 pcs * box,Plaster
870,23/4/2015,295,1,stp,Dolfenal 500,4 tab * 25 stp * box,Mefenamic Acid
870,23/4/2015,440,1,bot,???????????? ??????? ??????,6 bot * 2 pack * dz,Myanmar Analgesic
870,23/4/2015,388,1,bot,????????? ?????? ???,6 bot * 2 pack * dz,Myanmar Digestive
870,23/4/2015,550,1,stp,FamyCare,stp,levonorgestrel
870,23/4/2015,60,5,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
870,23/4/2015,226,1,stp,Norfloxin 400(Umedica),10 tab * 10 stp * box,Norfloxacin
870,23/4/2015,225,1,stp,Norbactin ,10 tab * 10 stp * box,Norfloxacin
870,23/4/2015,830,1,stp,Aspilet (Zedi),20 tab * 25 stp * box,Aspirin 80mg
870,23/4/2015,260,1,stp,Lensen Tab,10 tab * 10 stp * box,Paracetamol
870,23/4/2015,733,1,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
870,23/4/2015,733,2,stp,Hawksone,5 cap * 40 stp * box,Piroxicam
870,23/4/2015,281,4,stp,Protase,10 tab * 10 stp * box,Anti Inflammatory Enzyme
870,23/4/2015,685,2,stp,Ubimol Forte,10 tab * 10 stp * box,Ibuprofen and Paracetamol
870,23/4/2015,265,1,stp,Dimenhydrinate,10 tab * 100 stp * box,Dimenhydrinate
870,23/4/2015,529,1,pcs,PaiPlast,100 pcs * box,Plaster
870,23/4/2015,374,3,stp,Obelit,10 cap * stp,Orlistat
870,23/4/2015,354,8,pcs,Urgo Plaster Transparent,100 pcs * box,Plaster
870,23/4/2015,352,3,pcs,Hansaplast Elastic,100 pcs * box,Plaster
870,23/4/2015,515,2,box,PadAmox,10 cap * 10 stp * box,Amoxicillin
870,23/4/2015,311,1,sac,Konimag,30 sac * box,Aluminium Hydroxide
870,23/4/2015,176,1,stp,Pantocid 40,10 tab * 5 stp * box,Pantoprazole
870,23/4/2015,311,2,sac,Konimag,30 sac * box,Aluminium Hydroxide
870,23/4/2015,484,2,stp,ecee 2,2 tab * stp,levonorgestrel
870,23/4/2015,445,2,bot,?????????,12 bot * dz,Myanmar Balm
870,23/4/2015,17,1,stp,Vitacap,10 cap * 5 stp * box,Multivitamins and Minerals
871,23/4/2015,165,1,bot,Burplex Pol,100 tab * bot,"B1, B6, B12"
872,23/4/2015,170,21,tab,Ribovit,100 tab * bot,Riboflavin
872,23/4/2015,279,2,tab,Dicotil,10 tab * 50 stp * box,Loperamide
872,23/4/2015,310,100,tab,MOM 1000's Thai,1000 tab * bot,Milk of Magnesia
872,23/4/2015,699,2,pcs,Exam Glove Great Size L,100 pcs * box,Gloves
872,23/4/2015,60,1,stp,Vitahome Cap 12 Strip,10 cap * 12 stp * box,Multivitamins and Minerals
872,23/4/2015,400,1,box,??????????? ?????????? ???????,10 sac * box,Myanmar Luxative
872,23/4/2015,591,3,sheet,Counter Plaster,100 sheet * box,Plaster
872,23/4/2015,553,1,stp,DMR 60,15 tab * 2 stp * box,Gliclazide
872,23/4/2015,646,2,stp,VMR,20 tab * 3 stp * box,Trimetazidine Hydrochloride
872,23/4/2015,220,8,tab,Vicks,105 tab * bot,Cough Tablet
873,23/4/2015,772,1,stp,Vitacee,15 tab * 6 stp * box,Cevit
873,23/4/2015,426,1,sac,????? ?????????,12 sac * dz,Myanmar Hipertension
873,23/4/2015,206,1,stp,Bronchest,10 tab * 50 stp * box,Cough Tablet
873,23/4/2015,548,5,tab,Vertinil,10 tab * 20 stp * box,Cinnarizine
